[2025-Nov-03 22:26:43.213097] <info>: (UrlShortenService.cpp:89:main) Starting the url-shorten-service server...
[2025-Nov-03 22:28:34.477031] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=603364211181735040, url count=0]
[2025-Nov-03 22:45:35.000219] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=264844725479422976, return count=0]
[2025-Nov-03 22:45:40.369923] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=896793977898585600, url count=0]
[2025-Nov-03 22:45:40.370113] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=896793977898585600, return count=0]
[2025-Nov-03 22:45:45.757265] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=232030084746867552, url count=0]
[2025-Nov-03 22:45:45.757421] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=232030084746867552, return count=0]
[2025-Nov-03 22:45:51.168705] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=829001416188859776, url count=0]
[2025-Nov-03 22:45:51.168898] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=829001416188859776, return count=0]
[2025-Nov-03 22:45:56.548155] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=865785054845432832, url count=0]
[2025-Nov-03 22:45:56.548286] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=865785054845432832, return count=0]
[2025-Nov-03 22:46:01.899369] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=236906116888883904, url count=0]
[2025-Nov-03 22:46:01.899535] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=236906116888883904, return count=0]
[2025-Nov-03 22:46:07.251895] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=141201866942233024, url count=0]
[2025-Nov-03 22:46:07.252068] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=141201866942233024, return count=0]
[2025-Nov-03 22:46:12.613406] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=559740791219037056, url count=0]
[2025-Nov-03 22:46:12.613542] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=559740791219037056, return count=0]
[2025-Nov-03 22:46:17.960868] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=742352321631930496, url count=0]
[2025-Nov-03 22:46:17.961035] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=742352321631930496, return count=0]
[2025-Nov-03 22:46:23.337239] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=778778352970047360, url count=0]
[2025-Nov-03 22:46:23.337389] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=778778352970047360, return count=0]
[2025-Nov-03 22:46:28.694267] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=463642348358750528, url count=0]
[2025-Nov-03 22:46:28.694427] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=463642348358750528, return count=0]
[2025-Nov-03 22:46:34.053968] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=631364463974291328, url count=0]
[2025-Nov-03 22:46:34.054161] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=631364463974291328, return count=0]
[2025-Nov-03 22:46:39.411706] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=17841632288635774, url count=0]
[2025-Nov-03 22:46:39.411890] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=17841632288635774, return count=0]
