[2025-Nov-03 22:26:39.643105] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-03 22:28:34.477155] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=603364211181735040, usernames count=0]
[2025-Nov-03 22:39:03.622879] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1132239540213337600, total user_mentions count=0]
[2025-Nov-03 22:39:03.623009] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1132239540213337600, return count=0]
[2025-Nov-03 22:39:09.001833] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1004440195898908928, usernames count=0]
[2025-Nov-03 22:39:09.002224] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1004440195898908928, total user_mentions count=0]
[2025-Nov-03 22:39:09.002919] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1004440195898908928, return count=0]
[2025-Nov-03 22:39:14.344783] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=158043479034255360, usernames count=0]
[2025-Nov-03 22:39:14.345021] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=158043479034255360, total user_mentions count=0]
[2025-Nov-03 22:39:14.345209] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=158043479034255360, return count=0]
[2025-Nov-03 22:39:19.684961] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=886394968275599232, usernames count=0]
[2025-Nov-03 22:39:19.685376] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=886394968275599232, total user_mentions count=0]
[2025-Nov-03 22:39:19.685458] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=886394968275599232, return count=0]
[2025-Nov-03 22:39:25.044055] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=425432110311647232, usernames count=0]
[2025-Nov-03 22:39:25.044283] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=425432110311647232, total user_mentions count=0]
[2025-Nov-03 22:39:25.044335] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=425432110311647232, return count=0]
[2025-Nov-03 22:39:30.408412] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1003928911844804096, usernames count=0]
[2025-Nov-03 22:39:30.408576] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1003928911844804096, total user_mentions count=0]
[2025-Nov-03 22:39:30.408628] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1003928911844804096, return count=0]
[2025-Nov-03 22:39:35.773090] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=668210908807097088, usernames count=0]
[2025-Nov-03 22:39:35.773236] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=668210908807097088, total user_mentions count=0]
[2025-Nov-03 22:39:35.773275] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=668210908807097088, return count=0]
[2025-Nov-03 22:39:41.143048] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1066616675920447744, usernames count=0]
[2025-Nov-03 22:39:41.143271] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1066616675920447744, total user_mentions count=0]
[2025-Nov-03 22:39:41.143334] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1066616675920447744, return count=0]
[2025-Nov-03 22:39:46.498946] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=832384928031134592, usernames count=0]
[2025-Nov-03 22:39:46.499118] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=832384928031134592, total user_mentions count=0]
[2025-Nov-03 22:39:46.499188] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=832384928031134592, return count=0]
[2025-Nov-03 22:39:51.848425] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=942853303312170880, usernames count=0]
[2025-Nov-03 22:39:51.848580] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=942853303312170880, total user_mentions count=0]
[2025-Nov-03 22:39:51.848612] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=942853303312170880, return count=0]
[2025-Nov-03 22:39:57.200602] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=603067313607102720, usernames count=0]
[2025-Nov-03 22:39:57.200810] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=603067313607102720, total user_mentions count=0]
[2025-Nov-03 22:39:57.200866] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=603067313607102720, return count=0]
[2025-Nov-03 22:40:02.551783] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=628249647316818688, usernames count=0]
[2025-Nov-03 22:40:02.551921] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=628249647316818688, total user_mentions count=0]
[2025-Nov-03 22:40:02.551957] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=628249647316818688, return count=0]
[2025-Nov-03 22:40:07.916717] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=256616114881935520, usernames count=0]
[2025-Nov-03 22:40:07.916967] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=256616114881935520, total user_mentions count=0]
[2025-Nov-03 22:40:07.917020] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=256616114881935520, return count=0]
[2025-Nov-03 22:40:13.277617] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=630687381367352832, usernames count=0]
[2025-Nov-03 22:40:13.277747] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=630687381367352832, total user_mentions count=0]
[2025-Nov-03 22:40:13.277797] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=630687381367352832, return count=0]
[2025-Nov-03 22:40:18.629197] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=23308638277574068, usernames count=0]
[2025-Nov-03 22:40:18.629325] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=23308638277574068, total user_mentions count=0]
[2025-Nov-03 22:40:18.629352] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=23308638277574068, return count=0]
[2025-Nov-03 22:40:23.999420] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=308803635106092416, usernames count=0]
[2025-Nov-03 22:40:23.999586] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=308803635106092416, total user_mentions count=0]
[2025-Nov-03 22:40:23.999615] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=308803635106092416, return count=0]
[2025-Nov-03 22:40:29.370019] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1081628713435035648, usernames count=0]
[2025-Nov-03 22:40:29.370161] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1081628713435035648, total user_mentions count=0]
[2025-Nov-03 22:40:29.370307] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1081628713435035648, return count=0]
[2025-Nov-03 22:40:34.720943] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1037187797696987008, usernames count=0]
[2025-Nov-03 22:40:34.721076] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1037187797696987008, total user_mentions count=0]
[2025-Nov-03 22:40:34.721112] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1037187797696987008, return count=0]
[2025-Nov-03 22:40:40.064604] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=95831668206259024, usernames count=0]
[2025-Nov-03 22:40:40.064815] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=95831668206259024, total user_mentions count=0]
[2025-Nov-03 22:40:40.064870] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=95831668206259024, return count=0]
[2025-Nov-03 22:40:45.436416] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1148025602196169472, usernames count=0]
[2025-Nov-03 22:40:45.436556] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1148025602196169472, total user_mentions count=0]
[2025-Nov-03 22:40:45.436596] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1148025602196169472, return count=0]
[2025-Nov-03 22:40:50.778452] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=983977041586532352, usernames count=0]
[2025-Nov-03 22:40:50.778579] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=983977041586532352, total user_mentions count=0]
[2025-Nov-03 22:40:50.778614] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=983977041586532352, return count=0]
[2025-Nov-03 22:40:56.129488] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=909908254794464256, usernames count=0]
[2025-Nov-03 22:40:56.129629] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=909908254794464256, total user_mentions count=0]
[2025-Nov-03 22:40:56.129672] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=909908254794464256, return count=0]
[2025-Nov-03 22:41:01.484141] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=36792078996734568, usernames count=0]
[2025-Nov-03 22:41:01.484278] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=36792078996734568, total user_mentions count=0]
[2025-Nov-03 22:41:01.484310] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=36792078996734568, return count=0]
[2025-Nov-03 22:41:06.830193] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=150676268012697888, usernames count=0]
[2025-Nov-03 22:41:06.830344] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=150676268012697888, total user_mentions count=0]
[2025-Nov-03 22:41:06.830392] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=150676268012697888, return count=0]
[2025-Nov-03 22:41:12.187186] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=427345924099960384, usernames count=0]
[2025-Nov-03 22:41:12.187527] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=427345924099960384, total user_mentions count=0]
[2025-Nov-03 22:41:12.187589] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=427345924099960384, return count=0]
[2025-Nov-03 22:41:17.528460] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=334982082019050176, usernames count=0]
[2025-Nov-03 22:41:17.528587] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=334982082019050176, total user_mentions count=0]
[2025-Nov-03 22:41:17.528618] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=334982082019050176, return count=0]
[2025-Nov-03 22:41:22.875439] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=320752619150382784, usernames count=0]
[2025-Nov-03 22:41:22.875574] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=320752619150382784, total user_mentions count=0]
[2025-Nov-03 22:41:22.875608] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=320752619150382784, return count=0]
[2025-Nov-03 22:41:28.223106] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=210998619977381216, usernames count=0]
[2025-Nov-03 22:41:28.223387] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=210998619977381216, total user_mentions count=0]
[2025-Nov-03 22:41:28.223519] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=210998619977381216, return count=0]
[2025-Nov-03 22:41:33.604911] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1129742626639185024, usernames count=0]
[2025-Nov-03 22:41:33.605032] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1129742626639185024, total user_mentions count=0]
[2025-Nov-03 22:41:33.605068] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1129742626639185024, return count=0]
[2025-Nov-03 22:41:38.967327] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=93205156120819216, usernames count=0]
[2025-Nov-03 22:41:38.967507] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=93205156120819216, total user_mentions count=0]
[2025-Nov-03 22:41:38.967567] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=93205156120819216, return count=0]
[2025-Nov-03 22:41:44.360559] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=342155871073148736, usernames count=0]
[2025-Nov-03 22:41:44.360704] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=342155871073148736, total user_mentions count=0]
[2025-Nov-03 22:41:44.360741] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=342155871073148736, return count=0]
[2025-Nov-03 22:41:49.715354] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=941784649682149248, usernames count=0]
[2025-Nov-03 22:41:49.715500] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=941784649682149248, total user_mentions count=0]
[2025-Nov-03 22:41:49.715530] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=941784649682149248, return count=0]
[2025-Nov-03 22:41:55.077174] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1081123208161922176, usernames count=0]
[2025-Nov-03 22:41:55.077336] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1081123208161922176, total user_mentions count=0]
[2025-Nov-03 22:41:55.077373] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1081123208161922176, return count=0]
[2025-Nov-03 22:42:00.442619] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=260319609733533472, usernames count=0]
[2025-Nov-03 22:42:00.442874] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=260319609733533472, total user_mentions count=0]
[2025-Nov-03 22:42:00.442914] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=260319609733533472, return count=0]
[2025-Nov-03 22:42:05.821599] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=845339077098639104, usernames count=0]
[2025-Nov-03 22:42:05.821896] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=845339077098639104, total user_mentions count=0]
[2025-Nov-03 22:42:05.821955] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=845339077098639104, return count=0]
[2025-Nov-03 22:42:11.180982] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=401267033602031616, usernames count=0]
[2025-Nov-03 22:42:11.181145] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=401267033602031616, total user_mentions count=0]
[2025-Nov-03 22:42:11.181214] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=401267033602031616, return count=0]
[2025-Nov-03 22:42:16.541441] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=590365501493629824, usernames count=0]
[2025-Nov-03 22:42:16.541581] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=590365501493629824, total user_mentions count=0]
[2025-Nov-03 22:42:16.541623] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=590365501493629824, return count=0]
[2025-Nov-03 22:42:21.912268] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1004235537357494784, usernames count=0]
[2025-Nov-03 22:42:21.912534] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1004235537357494784, total user_mentions count=0]
[2025-Nov-03 22:42:21.912667] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1004235537357494784, return count=0]
[2025-Nov-03 22:42:27.288205] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1036377540248792832, usernames count=0]
[2025-Nov-03 22:42:27.288331] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1036377540248792832, total user_mentions count=0]
[2025-Nov-03 22:42:27.288359] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1036377540248792832, return count=0]
[2025-Nov-03 22:42:32.655212] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=445008554633850752, usernames count=0]
[2025-Nov-03 22:42:32.655353] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=445008554633850752, total user_mentions count=0]
[2025-Nov-03 22:42:32.655384] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=445008554633850752, return count=0]
[2025-Nov-03 22:42:38.047998] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1056590627766098304, usernames count=0]
[2025-Nov-03 22:42:38.048478] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1056590627766098304, total user_mentions count=0]
[2025-Nov-03 22:42:38.048532] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1056590627766098304, return count=0]
[2025-Nov-03 22:42:43.408015] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=220594908450985760, usernames count=0]
[2025-Nov-03 22:42:43.408251] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=220594908450985760, total user_mentions count=0]
[2025-Nov-03 22:42:43.408325] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=220594908450985760, return count=0]
[2025-Nov-03 22:42:48.761216] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=787252694700670080, usernames count=0]
[2025-Nov-03 22:42:48.761450] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=787252694700670080, total user_mentions count=0]
[2025-Nov-03 22:42:48.761646] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=787252694700670080, return count=0]
[2025-Nov-03 22:42:54.127793] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1150485323136052224, usernames count=0]
[2025-Nov-03 22:42:54.128005] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1150485323136052224, total user_mentions count=0]
[2025-Nov-03 22:42:54.128261] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1150485323136052224, return count=0]
[2025-Nov-03 22:42:59.481335] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=509603015810144896, usernames count=0]
[2025-Nov-03 22:42:59.481507] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=509603015810144896, total user_mentions count=0]
[2025-Nov-03 22:42:59.481554] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=509603015810144896, return count=0]
[2025-Nov-03 22:43:04.839926] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=998484157982744064, usernames count=0]
[2025-Nov-03 22:43:04.840085] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=998484157982744064, total user_mentions count=0]
[2025-Nov-03 22:43:04.840117] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=998484157982744064, return count=0]
[2025-Nov-03 22:43:10.184924] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=559460041882916224, usernames count=0]
[2025-Nov-03 22:43:10.185066] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=559460041882916224, total user_mentions count=0]
[2025-Nov-03 22:43:10.185096] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=559460041882916224, return count=0]
[2025-Nov-03 22:43:15.533647] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=960754193547736320, usernames count=0]
[2025-Nov-03 22:43:15.533961] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=960754193547736320, total user_mentions count=0]
[2025-Nov-03 22:43:15.534016] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=960754193547736320, return count=0]
[2025-Nov-03 22:43:20.889838] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=805875183315535744, usernames count=0]
[2025-Nov-03 22:43:20.889989] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=805875183315535744, total user_mentions count=0]
[2025-Nov-03 22:43:20.890037] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=805875183315535744, return count=0]
[2025-Nov-03 22:43:26.237223] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=308623861943712512, usernames count=0]
[2025-Nov-03 22:43:26.237362] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=308623861943712512, total user_mentions count=0]
[2025-Nov-03 22:43:26.237408] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=308623861943712512, return count=0]
[2025-Nov-03 22:43:31.584834] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1063653396066419968, usernames count=0]
[2025-Nov-03 22:43:31.585030] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1063653396066419968, total user_mentions count=0]
[2025-Nov-03 22:43:31.585093] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1063653396066419968, return count=0]
[2025-Nov-03 22:43:36.988974] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=776907275430826624, usernames count=0]
[2025-Nov-03 22:43:36.989164] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=776907275430826624, total user_mentions count=0]
[2025-Nov-03 22:43:36.989206] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=776907275430826624, return count=0]
[2025-Nov-03 22:43:42.342449] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1101536481016919296, usernames count=0]
[2025-Nov-03 22:43:42.342748] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1101536481016919296, total user_mentions count=0]
[2025-Nov-03 22:43:42.342893] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1101536481016919296, return count=0]
[2025-Nov-03 22:43:47.699056] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=227762846936466496, usernames count=0]
[2025-Nov-03 22:43:47.699193] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=227762846936466496, total user_mentions count=0]
[2025-Nov-03 22:43:47.699232] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=227762846936466496, return count=0]
[2025-Nov-03 22:43:53.077225] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=698450280393518336, usernames count=0]
[2025-Nov-03 22:43:53.077556] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=698450280393518336, total user_mentions count=0]
[2025-Nov-03 22:43:53.077633] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=698450280393518336, return count=0]
[2025-Nov-03 22:43:58.438946] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=857079828397967488, usernames count=0]
[2025-Nov-03 22:43:58.439073] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=857079828397967488, total user_mentions count=0]
[2025-Nov-03 22:43:58.439115] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=857079828397967488, return count=0]
[2025-Nov-03 22:44:03.801587] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=690713291793574912, usernames count=0]
[2025-Nov-03 22:44:03.801719] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=690713291793574912, total user_mentions count=0]
[2025-Nov-03 22:44:03.801804] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=690713291793574912, return count=0]
[2025-Nov-03 22:44:09.211587] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=789222136684040832, usernames count=0]
[2025-Nov-03 22:44:09.211730] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=789222136684040832, total user_mentions count=0]
