[2025-Nov-03 22:03:13.284216] <info>: (UrlShortenService.cpp:89:main) Starting the url-shorten-service server...
[2025-Nov-03 22:05:04.002584] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=644931833795737216, url count=0]
[2025-Nov-03 22:21:46.482702] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=609863331361664000, return count=0]
[2025-Nov-03 22:21:51.840367] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=204515937928154720, url count=0]
[2025-Nov-03 22:21:51.840494] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=204515937928154720, return count=0]
[2025-Nov-03 22:21:57.194416] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=529751491566756096, url count=0]
[2025-Nov-03 22:21:57.194560] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=529751491566756096, return count=0]
[2025-Nov-03 22:22:02.549417] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=737890006398944768, url count=0]
[2025-Nov-03 22:22:02.549555] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=737890006398944768, return count=0]
[2025-Nov-03 22:22:07.891695] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=318765172612330048, url count=0]
[2025-Nov-03 22:22:07.891864] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=318765172612330048, return count=0]
[2025-Nov-03 22:22:13.252363] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=930037823371734528, url count=0]
[2025-Nov-03 22:22:13.252500] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=930037823371734528, return count=0]
[2025-Nov-03 22:22:18.613642] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=548331428032398400, url count=0]
[2025-Nov-03 22:22:18.613813] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=548331428032398400, return count=0]
[2025-Nov-03 22:22:23.945272] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=43486972951507408, url count=0]
[2025-Nov-03 22:22:23.945408] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=43486972951507408, return count=0]
[2025-Nov-03 22:22:29.301433] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=924418323007332864, url count=0]
[2025-Nov-03 22:22:29.301638] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=924418323007332864, return count=0]
[2025-Nov-03 22:22:34.668994] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=249722505083903328, url count=0]
[2025-Nov-03 22:22:34.669144] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=249722505083903328, return count=0]
[2025-Nov-03 22:22:40.038967] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=706238141136974976, url count=0]
[2025-Nov-03 22:22:40.039274] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=706238141136974976, return count=0]
[2025-Nov-03 22:22:45.384488] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=896487804411617792, url count=0]
[2025-Nov-03 22:22:45.384672] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=896487804411617792, return count=0]
[2025-Nov-03 22:22:50.727558] <info>: (UrlShortenHandler.h:75:ComposeUrls) Received ComposeUrls request [req_id=469611246165594368, url count=0]
[2025-Nov-03 22:22:50.727799] <info>: (UrlShortenHandler.h:174:ComposeUrls) ComposeUrls completed [req_id=469611246165594368, return count=0]
