[2025-Nov-03 22:03:12.819820] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-03 22:05:04.002544] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=644931833795737216, usernames count=0]
[2025-Nov-03 22:15:15.274877] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1094794323900361216, total user_mentions count=0]
[2025-Nov-03 22:15:15.274918] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1094794323900361216, return count=0]
[2025-Nov-03 22:15:20.630457] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=189972189116070272, usernames count=0]
[2025-Nov-03 22:15:20.630594] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=189972189116070272, total user_mentions count=0]
[2025-Nov-03 22:15:20.630626] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=189972189116070272, return count=0]
[2025-Nov-03 22:15:25.976781] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=527606597175642624, usernames count=0]
[2025-Nov-03 22:15:25.976934] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=527606597175642624, total user_mentions count=0]
[2025-Nov-03 22:15:25.976978] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=527606597175642624, return count=0]
[2025-Nov-03 22:15:31.335697] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=402654365955624000, usernames count=0]
[2025-Nov-03 22:15:31.336011] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=402654365955624000, total user_mentions count=0]
[2025-Nov-03 22:15:31.336067] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=402654365955624000, return count=0]
[2025-Nov-03 22:15:36.690368] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=754440058373113984, usernames count=0]
[2025-Nov-03 22:15:36.690544] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=754440058373113984, total user_mentions count=0]
[2025-Nov-03 22:15:36.690657] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=754440058373113984, return count=0]
[2025-Nov-03 22:15:42.040932] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=230910407563133696, usernames count=0]
[2025-Nov-03 22:15:42.041357] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=230910407563133696, total user_mentions count=0]
[2025-Nov-03 22:15:42.041460] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=230910407563133696, return count=0]
[2025-Nov-03 22:15:47.406644] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=279210853388023872, usernames count=0]
[2025-Nov-03 22:15:47.406799] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=279210853388023872, total user_mentions count=0]
[2025-Nov-03 22:15:47.406853] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=279210853388023872, return count=0]
[2025-Nov-03 22:15:52.757358] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=838490122073300864, usernames count=0]
[2025-Nov-03 22:15:52.757493] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=838490122073300864, total user_mentions count=0]
[2025-Nov-03 22:15:52.757526] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=838490122073300864, return count=0]
[2025-Nov-03 22:15:58.102316] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=775183572104905344, usernames count=0]
[2025-Nov-03 22:15:58.102462] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=775183572104905344, total user_mentions count=0]
[2025-Nov-03 22:15:58.102508] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=775183572104905344, return count=0]
[2025-Nov-03 22:16:03.454168] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=981708811365840384, usernames count=0]
[2025-Nov-03 22:16:03.454311] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=981708811365840384, total user_mentions count=0]
[2025-Nov-03 22:16:03.454340] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=981708811365840384, return count=0]
[2025-Nov-03 22:16:08.801971] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=248976211651210048, usernames count=0]
[2025-Nov-03 22:16:08.802257] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=248976211651210048, total user_mentions count=0]
[2025-Nov-03 22:16:08.802349] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=248976211651210048, return count=0]
[2025-Nov-03 22:16:14.159209] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=512948926829555392, usernames count=0]
[2025-Nov-03 22:16:14.159399] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=512948926829555392, total user_mentions count=0]
[2025-Nov-03 22:16:14.159461] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=512948926829555392, return count=0]
[2025-Nov-03 22:16:19.524446] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=551625462532918016, usernames count=0]
[2025-Nov-03 22:16:19.524591] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=551625462532918016, total user_mentions count=0]
[2025-Nov-03 22:16:19.524630] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=551625462532918016, return count=0]
[2025-Nov-03 22:16:24.883983] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=348315958067550592, usernames count=0]
[2025-Nov-03 22:16:24.884112] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=348315958067550592, total user_mentions count=0]
[2025-Nov-03 22:16:24.884146] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=348315958067550592, return count=0]
[2025-Nov-03 22:16:30.275215] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=973378635088618496, usernames count=0]
[2025-Nov-03 22:16:30.275345] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=973378635088618496, total user_mentions count=0]
[2025-Nov-03 22:16:30.275379] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=973378635088618496, return count=0]
[2025-Nov-03 22:16:35.657386] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=883488211181510400, usernames count=0]
[2025-Nov-03 22:16:35.657530] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=883488211181510400, total user_mentions count=0]
[2025-Nov-03 22:16:35.657586] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=883488211181510400, return count=0]
[2025-Nov-03 22:16:41.023252] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=399924055275382784, usernames count=0]
[2025-Nov-03 22:16:41.023398] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=399924055275382784, total user_mentions count=0]
[2025-Nov-03 22:16:41.023431] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=399924055275382784, return count=0]
[2025-Nov-03 22:16:46.386024] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=801149504308899712, usernames count=0]
[2025-Nov-03 22:16:46.386166] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=801149504308899712, total user_mentions count=0]
[2025-Nov-03 22:16:46.386205] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=801149504308899712, return count=0]
[2025-Nov-03 22:16:51.742996] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=729872824613926272, usernames count=0]
[2025-Nov-03 22:16:51.743147] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=729872824613926272, total user_mentions count=0]
[2025-Nov-03 22:16:51.743179] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=729872824613926272, return count=0]
[2025-Nov-03 22:16:57.085932] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1131014425127609856, usernames count=0]
[2025-Nov-03 22:16:57.086146] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1131014425127609856, total user_mentions count=0]
[2025-Nov-03 22:16:57.086231] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1131014425127609856, return count=0]
[2025-Nov-03 22:17:02.439371] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=42214574511116376, usernames count=0]
[2025-Nov-03 22:17:02.439500] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=42214574511116376, total user_mentions count=0]
[2025-Nov-03 22:17:02.439542] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=42214574511116376, return count=0]
[2025-Nov-03 22:17:07.790086] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=603712927529496448, usernames count=0]
[2025-Nov-03 22:17:07.790314] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=603712927529496448, total user_mentions count=0]
[2025-Nov-03 22:17:07.790408] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=603712927529496448, return count=0]
[2025-Nov-03 22:17:13.158164] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1064468745718221696, usernames count=0]
[2025-Nov-03 22:17:13.158323] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1064468745718221696, total user_mentions count=0]
[2025-Nov-03 22:17:13.158357] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1064468745718221696, return count=0]
[2025-Nov-03 22:17:18.506921] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=851410176562527488, usernames count=0]
[2025-Nov-03 22:17:18.507202] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=851410176562527488, total user_mentions count=0]
[2025-Nov-03 22:17:18.507344] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=851410176562527488, return count=0]
[2025-Nov-03 22:17:23.856085] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1109709671856966, usernames count=0]
[2025-Nov-03 22:17:23.856355] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1109709671856966, total user_mentions count=0]
[2025-Nov-03 22:17:23.856469] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1109709671856966, return count=0]
[2025-Nov-03 22:17:29.211784] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=992032721177648256, usernames count=0]
[2025-Nov-03 22:17:29.212054] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=992032721177648256, total user_mentions count=0]
[2025-Nov-03 22:17:29.212095] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=992032721177648256, return count=0]
[2025-Nov-03 22:17:34.557701] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=997464570178944640, usernames count=0]
[2025-Nov-03 22:17:34.557885] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=997464570178944640, total user_mentions count=0]
[2025-Nov-03 22:17:34.557924] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=997464570178944640, return count=0]
[2025-Nov-03 22:17:39.918618] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=614407846781378432, usernames count=0]
[2025-Nov-03 22:17:39.918807] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=614407846781378432, total user_mentions count=0]
[2025-Nov-03 22:17:39.918848] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=614407846781378432, return count=0]
[2025-Nov-03 22:17:45.299641] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=697915984797363200, usernames count=0]
[2025-Nov-03 22:17:45.299872] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=697915984797363200, total user_mentions count=0]
[2025-Nov-03 22:17:45.299948] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=697915984797363200, return count=0]
[2025-Nov-03 22:17:50.668284] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=775934287379156352, usernames count=0]
[2025-Nov-03 22:17:50.668432] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=775934287379156352, total user_mentions count=0]
[2025-Nov-03 22:17:50.668475] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=775934287379156352, return count=0]
[2025-Nov-03 22:17:56.030597] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=555896336350217216, usernames count=0]
[2025-Nov-03 22:17:56.030737] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=555896336350217216, total user_mentions count=0]
[2025-Nov-03 22:17:56.030799] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=555896336350217216, return count=0]
[2025-Nov-03 22:18:01.389429] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=814012990635250944, usernames count=0]
[2025-Nov-03 22:18:01.389565] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=814012990635250944, total user_mentions count=0]
[2025-Nov-03 22:18:01.389610] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=814012990635250944, return count=0]
[2025-Nov-03 22:18:06.747061] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=277272659930605344, usernames count=0]
[2025-Nov-03 22:18:06.747191] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=277272659930605344, total user_mentions count=0]
[2025-Nov-03 22:18:06.747232] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=277272659930605344, return count=0]
[2025-Nov-03 22:18:12.124791] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=603074623198543744, usernames count=0]
[2025-Nov-03 22:18:12.124961] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=603074623198543744, total user_mentions count=0]
[2025-Nov-03 22:18:12.125248] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=603074623198543744, return count=0]
[2025-Nov-03 22:18:17.478181] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=534703745133565248, usernames count=0]
[2025-Nov-03 22:18:17.478316] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=534703745133565248, total user_mentions count=0]
[2025-Nov-03 22:18:17.478348] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=534703745133565248, return count=0]
[2025-Nov-03 22:18:22.823938] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=157056904157197376, usernames count=0]
[2025-Nov-03 22:18:22.824305] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=157056904157197376, total user_mentions count=0]
[2025-Nov-03 22:18:22.824431] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=157056904157197376, return count=0]
[2025-Nov-03 22:18:28.180245] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=209871893069766176, usernames count=0]
[2025-Nov-03 22:18:28.180415] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=209871893069766176, total user_mentions count=0]
[2025-Nov-03 22:18:28.180455] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=209871893069766176, return count=0]
[2025-Nov-03 22:18:33.536312] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=205902272612668544, usernames count=0]
[2025-Nov-03 22:18:33.536434] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=205902272612668544, total user_mentions count=0]
[2025-Nov-03 22:18:33.536460] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=205902272612668544, return count=0]
[2025-Nov-03 22:18:38.880772] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=2806758415386279, usernames count=0]
[2025-Nov-03 22:18:38.880932] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=2806758415386279, total user_mentions count=0]
[2025-Nov-03 22:18:38.880980] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=2806758415386279, return count=0]
[2025-Nov-03 22:18:44.233355] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=624914437109697024, usernames count=0]
[2025-Nov-03 22:18:44.233595] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=624914437109697024, total user_mentions count=0]
[2025-Nov-03 22:18:44.233662] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=624914437109697024, return count=0]
[2025-Nov-03 22:18:49.583423] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=62341939870600896, usernames count=0]
[2025-Nov-03 22:18:49.583708] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=62341939870600896, total user_mentions count=0]
[2025-Nov-03 22:18:49.583752] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=62341939870600896, return count=0]
[2025-Nov-03 22:18:54.953309] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=542577576876728960, usernames count=0]
[2025-Nov-03 22:18:54.953436] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=542577576876728960, total user_mentions count=0]
[2025-Nov-03 22:18:54.953477] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=542577576876728960, return count=0]
[2025-Nov-03 22:19:00.309466] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=147173429706626752, usernames count=0]
[2025-Nov-03 22:19:00.309681] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=147173429706626752, total user_mentions count=0]
[2025-Nov-03 22:19:00.309777] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=147173429706626752, return count=0]
[2025-Nov-03 22:19:05.681461] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=843086063976931072, usernames count=0]
[2025-Nov-03 22:19:05.681965] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=843086063976931072, total user_mentions count=0]
[2025-Nov-03 22:19:05.682027] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=843086063976931072, return count=0]
[2025-Nov-03 22:19:11.038907] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1133930847251313152, usernames count=0]
[2025-Nov-03 22:19:11.039299] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1133930847251313152, total user_mentions count=0]
[2025-Nov-03 22:19:11.039363] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1133930847251313152, return count=0]
[2025-Nov-03 22:19:16.407982] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=191688881604962208, usernames count=0]
[2025-Nov-03 22:19:16.408135] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=191688881604962208, total user_mentions count=0]
[2025-Nov-03 22:19:16.408167] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=191688881604962208, return count=0]
[2025-Nov-03 22:19:21.772204] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=506041457408067392, usernames count=0]
[2025-Nov-03 22:19:21.772334] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=506041457408067392, total user_mentions count=0]
[2025-Nov-03 22:19:21.772363] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=506041457408067392, return count=0]
[2025-Nov-03 22:19:27.134234] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=985437984766947968, usernames count=0]
[2025-Nov-03 22:19:27.134412] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=985437984766947968, total user_mentions count=0]
[2025-Nov-03 22:19:27.134448] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=985437984766947968, return count=0]
[2025-Nov-03 22:19:32.496820] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1037201149001383424, usernames count=0]
[2025-Nov-03 22:19:32.496964] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1037201149001383424, total user_mentions count=0]
[2025-Nov-03 22:19:32.497013] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1037201149001383424, return count=0]
[2025-Nov-03 22:19:37.852838] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=435173046535777280, usernames count=0]
[2025-Nov-03 22:19:37.852969] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=435173046535777280, total user_mentions count=0]
[2025-Nov-03 22:19:37.853002] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=435173046535777280, return count=0]
[2025-Nov-03 22:19:43.198267] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1044010973139900544, usernames count=0]
[2025-Nov-03 22:19:43.198397] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1044010973139900544, total user_mentions count=0]
[2025-Nov-03 22:19:43.198438] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1044010973139900544, return count=0]
[2025-Nov-03 22:19:48.549774] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=493179088085426560, usernames count=0]
[2025-Nov-03 22:19:48.549993] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=493179088085426560, total user_mentions count=0]
[2025-Nov-03 22:19:48.550022] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=493179088085426560, return count=0]
[2025-Nov-03 22:19:53.902820] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=286060364142302016, usernames count=0]
[2025-Nov-03 22:19:53.902983] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=286060364142302016, total user_mentions count=0]
[2025-Nov-03 22:19:53.903012] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=286060364142302016, return count=0]
[2025-Nov-03 22:19:59.254956] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=402215280754154432, usernames count=0]
[2025-Nov-03 22:19:59.255143] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=402215280754154432, total user_mentions count=0]
[2025-Nov-03 22:19:59.255204] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=402215280754154432, return count=0]
[2025-Nov-03 22:20:04.616131] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=268308816679035648, usernames count=0]
[2025-Nov-03 22:20:04.616459] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=268308816679035648, total user_mentions count=0]
[2025-Nov-03 22:20:04.616674] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=268308816679035648, return count=0]
[2025-Nov-03 22:20:10.011549] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=373952652087612864, usernames count=0]
[2025-Nov-03 22:20:10.011868] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=373952652087612864, total user_mentions count=0]
[2025-Nov-03 22:20:10.011940] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=373952652087612864, return count=0]
[2025-Nov-03 22:20:15.377615] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1070709686559424640, usernames count=0]
[2025-Nov-03 22:20:15.377747] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1070709686559424640, total user_mentions count=0]
[2025-Nov-03 22:20:15.377937] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1070709686559424640, return count=0]
[2025-Nov-03 22:20:20.730452] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=91590429430740656, usernames count=0]
[2025-Nov-03 22:20:20.730592] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=91590429430740656, total user_mentions count=0]
