[2025-Nov-04 02:56:21.010187] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-04 02:58:25.880334] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=486324124695398080, usernames count=0]
[2025-Nov-04 03:08:37.567622] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=383658343172476480, total user_mentions count=0]
[2025-Nov-04 03:08:37.567649] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=383658343172476480, return count=0]
[2025-Nov-04 03:08:42.914146] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1094363097858601216, usernames count=0]
[2025-Nov-04 03:08:42.914282] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1094363097858601216, total user_mentions count=0]
[2025-Nov-04 03:08:42.914317] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1094363097858601216, return count=0]
[2025-Nov-04 03:08:48.258461] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=313501386601336768, usernames count=0]
[2025-Nov-04 03:08:48.258599] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=313501386601336768, total user_mentions count=0]
[2025-Nov-04 03:08:48.258638] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=313501386601336768, return count=0]
[2025-Nov-04 03:08:53.606252] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=884749549101069312, usernames count=0]
[2025-Nov-04 03:08:53.606394] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=884749549101069312, total user_mentions count=0]
[2025-Nov-04 03:08:53.606439] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=884749549101069312, return count=0]
[2025-Nov-04 03:08:58.951788] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1086571472068600960, usernames count=0]
[2025-Nov-04 03:08:58.951946] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1086571472068600960, total user_mentions count=0]
[2025-Nov-04 03:08:58.951995] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1086571472068600960, return count=0]
[2025-Nov-04 03:09:04.337892] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=35244223616834636, usernames count=0]
[2025-Nov-04 03:09:04.338026] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=35244223616834636, total user_mentions count=0]
[2025-Nov-04 03:09:04.338063] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=35244223616834636, return count=0]
[2025-Nov-04 03:09:09.705455] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=109868290038782320, usernames count=0]
[2025-Nov-04 03:09:09.705691] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=109868290038782320, total user_mentions count=0]
[2025-Nov-04 03:09:09.705733] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=109868290038782320, return count=0]
[2025-Nov-04 03:09:15.070090] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=994838136601657216, usernames count=0]
[2025-Nov-04 03:09:15.070374] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=994838136601657216, total user_mentions count=0]
[2025-Nov-04 03:09:15.070518] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=994838136601657216, return count=0]
[2025-Nov-04 03:09:20.433355] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=440168561203177792, usernames count=0]
[2025-Nov-04 03:09:20.433525] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=440168561203177792, total user_mentions count=0]
[2025-Nov-04 03:09:20.433992] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=440168561203177792, return count=0]
[2025-Nov-04 03:09:25.787182] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=560682232071200000, usernames count=0]
[2025-Nov-04 03:09:25.787364] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=560682232071200000, total user_mentions count=0]
[2025-Nov-04 03:09:25.787430] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=560682232071200000, return count=0]
[2025-Nov-04 03:09:31.141634] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=251196555592217920, usernames count=0]
[2025-Nov-04 03:09:31.141829] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=251196555592217920, total user_mentions count=0]
[2025-Nov-04 03:09:31.141882] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=251196555592217920, return count=0]
[2025-Nov-04 03:09:36.495020] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=926520061978403200, usernames count=0]
[2025-Nov-04 03:09:36.495423] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=926520061978403200, total user_mentions count=0]
[2025-Nov-04 03:09:36.495599] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=926520061978403200, return count=0]
[2025-Nov-04 03:09:41.849159] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=292574677422884224, usernames count=0]
[2025-Nov-04 03:09:41.849337] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=292574677422884224, total user_mentions count=0]
[2025-Nov-04 03:09:41.849375] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=292574677422884224, return count=0]
[2025-Nov-04 03:09:47.242222] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=657377545175852416, usernames count=0]
[2025-Nov-04 03:09:47.242387] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=657377545175852416, total user_mentions count=0]
[2025-Nov-04 03:09:47.242437] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=657377545175852416, return count=0]
[2025-Nov-04 03:09:52.583447] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=752084124984343936, usernames count=0]
[2025-Nov-04 03:09:52.583623] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=752084124984343936, total user_mentions count=0]
[2025-Nov-04 03:09:52.583717] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=752084124984343936, return count=0]
[2025-Nov-04 03:09:57.938571] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=896225603788861952, usernames count=0]
[2025-Nov-04 03:09:57.938750] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=896225603788861952, total user_mentions count=0]
[2025-Nov-04 03:09:57.938844] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=896225603788861952, return count=0]
[2025-Nov-04 03:10:03.292374] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=756299934539784192, usernames count=0]
[2025-Nov-04 03:10:03.292537] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=756299934539784192, total user_mentions count=0]
[2025-Nov-04 03:10:03.292585] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=756299934539784192, return count=0]
[2025-Nov-04 03:10:08.657888] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=166287945252643520, usernames count=0]
[2025-Nov-04 03:10:08.658042] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=166287945252643520, total user_mentions count=0]
[2025-Nov-04 03:10:08.658074] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=166287945252643520, return count=0]
[2025-Nov-04 03:10:14.020723] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1028088475319601024, usernames count=0]
[2025-Nov-04 03:10:14.020878] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1028088475319601024, total user_mentions count=0]
[2025-Nov-04 03:10:14.020918] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1028088475319601024, return count=0]
[2025-Nov-04 03:10:19.391065] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=956669312816997376, usernames count=0]
[2025-Nov-04 03:10:19.391356] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=956669312816997376, total user_mentions count=0]
[2025-Nov-04 03:10:19.391432] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=956669312816997376, return count=0]
[2025-Nov-04 03:10:24.761221] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1003069074624475776, usernames count=0]
[2025-Nov-04 03:10:24.761391] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1003069074624475776, total user_mentions count=0]
[2025-Nov-04 03:10:24.761429] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1003069074624475776, return count=0]
[2025-Nov-04 03:10:30.127937] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1146770912649342464, usernames count=0]
[2025-Nov-04 03:10:30.128116] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1146770912649342464, total user_mentions count=0]
[2025-Nov-04 03:10:30.128154] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1146770912649342464, return count=0]
[2025-Nov-04 03:10:35.476203] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=255903680042658368, usernames count=0]
[2025-Nov-04 03:10:35.476346] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=255903680042658368, total user_mentions count=0]
[2025-Nov-04 03:10:35.476385] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=255903680042658368, return count=0]
[2025-Nov-04 03:10:40.820255] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=828587578444246400, usernames count=0]
[2025-Nov-04 03:10:40.820381] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=828587578444246400, total user_mentions count=0]
[2025-Nov-04 03:10:40.820409] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=828587578444246400, return count=0]
[2025-Nov-04 03:10:46.194002] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=700726794786450560, usernames count=0]
[2025-Nov-04 03:10:46.194262] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=700726794786450560, total user_mentions count=0]
[2025-Nov-04 03:10:46.194331] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=700726794786450560, return count=0]
[2025-Nov-04 03:10:51.549822] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1048520773358609664, usernames count=0]
[2025-Nov-04 03:10:51.550208] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1048520773358609664, total user_mentions count=0]
[2025-Nov-04 03:10:51.550280] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1048520773358609664, return count=0]
[2025-Nov-04 03:10:56.905056] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=280863724250496832, usernames count=0]
[2025-Nov-04 03:10:56.905188] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=280863724250496832, total user_mentions count=0]
[2025-Nov-04 03:10:56.905225] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=280863724250496832, return count=0]
[2025-Nov-04 03:11:02.284253] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=709211623791287424, usernames count=0]
[2025-Nov-04 03:11:02.284422] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=709211623791287424, total user_mentions count=0]
[2025-Nov-04 03:11:02.284464] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=709211623791287424, return count=0]
[2025-Nov-04 03:11:07.653579] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1114274612192333184, usernames count=0]
[2025-Nov-04 03:11:07.653716] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1114274612192333184, total user_mentions count=0]
[2025-Nov-04 03:11:07.653789] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1114274612192333184, return count=0]
[2025-Nov-04 03:11:13.003310] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=549050633104990272, usernames count=0]
[2025-Nov-04 03:11:13.003472] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=549050633104990272, total user_mentions count=0]
[2025-Nov-04 03:11:13.003527] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=549050633104990272, return count=0]
[2025-Nov-04 03:11:18.379160] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=221873435518088160, usernames count=0]
[2025-Nov-04 03:11:18.379437] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=221873435518088160, total user_mentions count=0]
[2025-Nov-04 03:11:18.379483] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=221873435518088160, return count=0]
[2025-Nov-04 03:11:23.761426] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=319221293498053632, usernames count=0]
[2025-Nov-04 03:11:23.761562] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=319221293498053632, total user_mentions count=0]
[2025-Nov-04 03:11:23.761606] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=319221293498053632, return count=0]
[2025-Nov-04 03:11:29.137327] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=628293010211544704, usernames count=0]
[2025-Nov-04 03:11:29.137915] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=628293010211544704, total user_mentions count=0]
[2025-Nov-04 03:11:29.137983] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=628293010211544704, return count=0]
[2025-Nov-04 03:11:34.492404] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=10883255164537636, usernames count=0]
[2025-Nov-04 03:11:34.492539] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=10883255164537636, total user_mentions count=0]
[2025-Nov-04 03:11:34.492588] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=10883255164537636, return count=0]
[2025-Nov-04 03:11:39.858916] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=698884164231657984, usernames count=0]
[2025-Nov-04 03:11:39.859158] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=698884164231657984, total user_mentions count=0]
[2025-Nov-04 03:11:39.859238] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=698884164231657984, return count=0]
[2025-Nov-04 03:11:45.246317] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=30285517502859768, usernames count=0]
[2025-Nov-04 03:11:45.246481] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=30285517502859768, total user_mentions count=0]
[2025-Nov-04 03:11:45.246535] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=30285517502859768, return count=0]
[2025-Nov-04 03:11:50.643031] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=225504171700201696, usernames count=0]
[2025-Nov-04 03:11:50.643171] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=225504171700201696, total user_mentions count=0]
[2025-Nov-04 03:11:50.643204] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=225504171700201696, return count=0]
[2025-Nov-04 03:11:55.988251] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=247596182254555680, usernames count=0]
[2025-Nov-04 03:11:55.988411] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=247596182254555680, total user_mentions count=0]
[2025-Nov-04 03:11:55.988445] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=247596182254555680, return count=0]
[2025-Nov-04 03:12:01.339570] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=353913096405676288, usernames count=0]
[2025-Nov-04 03:12:01.339697] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=353913096405676288, total user_mentions count=0]
[2025-Nov-04 03:12:01.339737] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=353913096405676288, return count=0]
[2025-Nov-04 03:12:06.730030] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=359725869687722432, usernames count=0]
[2025-Nov-04 03:12:06.730379] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=359725869687722432, total user_mentions count=0]
[2025-Nov-04 03:12:06.730508] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=359725869687722432, return count=0]
[2025-Nov-04 03:12:12.092461] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=668107026745583488, usernames count=0]
[2025-Nov-04 03:12:12.092634] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=668107026745583488, total user_mentions count=0]
[2025-Nov-04 03:12:12.092674] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=668107026745583488, return count=0]
[2025-Nov-04 03:12:17.443031] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=601994553579911552, usernames count=0]
[2025-Nov-04 03:12:17.443160] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=601994553579911552, total user_mentions count=0]
[2025-Nov-04 03:12:17.443190] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=601994553579911552, return count=0]
[2025-Nov-04 03:12:22.796446] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=802897110694590208, usernames count=0]
[2025-Nov-04 03:12:22.796654] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=802897110694590208, total user_mentions count=0]
[2025-Nov-04 03:12:22.796706] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=802897110694590208, return count=0]
[2025-Nov-04 03:12:28.163079] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=325290648471208064, usernames count=0]
[2025-Nov-04 03:12:28.163284] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=325290648471208064, total user_mentions count=0]
[2025-Nov-04 03:12:28.163321] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=325290648471208064, return count=0]
[2025-Nov-04 03:12:33.530106] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=346340799333726400, usernames count=0]
[2025-Nov-04 03:12:33.530456] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=346340799333726400, total user_mentions count=0]
[2025-Nov-04 03:12:33.530609] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=346340799333726400, return count=0]
[2025-Nov-04 03:12:38.893922] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=650891869389843072, usernames count=0]
[2025-Nov-04 03:12:38.894146] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=650891869389843072, total user_mentions count=0]
[2025-Nov-04 03:12:38.894244] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=650891869389843072, return count=0]
[2025-Nov-04 03:12:44.263055] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=483464010360984704, usernames count=0]
[2025-Nov-04 03:12:44.263335] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=483464010360984704, total user_mentions count=0]
[2025-Nov-04 03:12:44.263392] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=483464010360984704, return count=0]
[2025-Nov-04 03:12:49.622593] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=273938838115634528, usernames count=0]
[2025-Nov-04 03:12:49.622721] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=273938838115634528, total user_mentions count=0]
[2025-Nov-04 03:12:49.622753] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=273938838115634528, return count=0]
[2025-Nov-04 03:12:54.974539] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1043240856408261248, usernames count=0]
[2025-Nov-04 03:12:54.974717] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1043240856408261248, total user_mentions count=0]
[2025-Nov-04 03:12:54.974808] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1043240856408261248, return count=0]
[2025-Nov-04 03:13:00.334755] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=478432982569196608, usernames count=0]
[2025-Nov-04 03:13:00.334899] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=478432982569196608, total user_mentions count=0]
[2025-Nov-04 03:13:00.334929] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=478432982569196608, return count=0]
[2025-Nov-04 03:13:05.739206] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=375653650934055680, usernames count=0]
[2025-Nov-04 03:13:05.739508] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=375653650934055680, total user_mentions count=0]
[2025-Nov-04 03:13:05.739564] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=375653650934055680, return count=0]
[2025-Nov-04 03:13:11.104860] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=557386124994293760, usernames count=0]
[2025-Nov-04 03:13:11.105038] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=557386124994293760, total user_mentions count=0]
[2025-Nov-04 03:13:11.105077] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=557386124994293760, return count=0]
[2025-Nov-04 03:13:16.466665] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1129096423749041536, usernames count=0]
[2025-Nov-04 03:13:16.466811] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1129096423749041536, total user_mentions count=0]
[2025-Nov-04 03:13:16.466846] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1129096423749041536, return count=0]
[2025-Nov-04 03:13:21.831611] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=191618304106923648, usernames count=0]
[2025-Nov-04 03:13:21.832089] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=191618304106923648, total user_mentions count=0]
[2025-Nov-04 03:13:21.832243] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=191618304106923648, return count=0]
[2025-Nov-04 03:13:27.203445] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=825039348113046656, usernames count=0]
[2025-Nov-04 03:13:27.203577] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=825039348113046656, total user_mentions count=0]
[2025-Nov-04 03:13:27.203609] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=825039348113046656, return count=0]
[2025-Nov-04 03:13:32.544866] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=739821421918041984, usernames count=0]
[2025-Nov-04 03:13:32.544995] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=739821421918041984, total user_mentions count=0]
[2025-Nov-04 03:13:32.545028] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=739821421918041984, return count=0]
[2025-Nov-04 03:13:37.891732] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=315933440675169984, usernames count=0]
[2025-Nov-04 03:13:37.891874] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=315933440675169984, total user_mentions count=0]
[2025-Nov-04 03:13:37.891908] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=315933440675169984, return count=0]
[2025-Nov-04 03:13:43.248882] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=892770272141678592, usernames count=0]
[2025-Nov-04 03:13:43.249302] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=892770272141678592, total user_mentions count=0]
