[2025-Nov-04 00:01:55.487166] <info>: (UserMentionService.cpp:75:main) Starting the user-mention-service server...
[2025-Nov-04 00:03:50.448183] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=329994970291196992, usernames count=0]
[2025-Nov-04 00:14:01.528190] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=716553376440098304, total user_mentions count=0]
[2025-Nov-04 00:14:01.528235] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=716553376440098304, return count=0]
[2025-Nov-04 00:14:06.886524] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=27422358347395864, usernames count=0]
[2025-Nov-04 00:14:06.886656] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=27422358347395864, total user_mentions count=0]
[2025-Nov-04 00:14:06.886865] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=27422358347395864, return count=0]
[2025-Nov-04 00:14:12.239319] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=184337862872507808, usernames count=0]
[2025-Nov-04 00:14:12.239485] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=184337862872507808, total user_mentions count=0]
[2025-Nov-04 00:14:12.239740] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=184337862872507808, return count=0]
[2025-Nov-04 00:14:17.576911] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=527163340704131840, usernames count=0]
[2025-Nov-04 00:14:17.577134] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=527163340704131840, total user_mentions count=0]
[2025-Nov-04 00:14:17.577212] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=527163340704131840, return count=0]
[2025-Nov-04 00:14:22.928172] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=732282323181310208, usernames count=0]
[2025-Nov-04 00:14:22.928294] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=732282323181310208, total user_mentions count=0]
[2025-Nov-04 00:14:22.928322] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=732282323181310208, return count=0]
[2025-Nov-04 00:14:28.287441] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=315929107745328064, usernames count=0]
[2025-Nov-04 00:14:28.287607] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=315929107745328064, total user_mentions count=0]
[2025-Nov-04 00:14:28.287681] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=315929107745328064, return count=0]
[2025-Nov-04 00:14:33.650124] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=94539942443821568, usernames count=0]
[2025-Nov-04 00:14:33.650489] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=94539942443821568, total user_mentions count=0]
[2025-Nov-04 00:14:33.650556] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=94539942443821568, return count=0]
[2025-Nov-04 00:14:39.018482] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=468668810404809344, usernames count=0]
[2025-Nov-04 00:14:39.018629] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=468668810404809344, total user_mentions count=0]
[2025-Nov-04 00:14:39.018687] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=468668810404809344, return count=0]
[2025-Nov-04 00:14:44.394899] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=479568069439609664, usernames count=0]
[2025-Nov-04 00:14:44.395093] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=479568069439609664, total user_mentions count=0]
[2025-Nov-04 00:14:44.395144] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=479568069439609664, return count=0]
[2025-Nov-04 00:14:49.774220] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=689440381834090880, usernames count=0]
[2025-Nov-04 00:14:49.774437] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=689440381834090880, total user_mentions count=0]
[2025-Nov-04 00:14:49.774555] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=689440381834090880, return count=0]
[2025-Nov-04 00:14:55.127746] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=638051150954536704, usernames count=0]
[2025-Nov-04 00:14:55.127898] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=638051150954536704, total user_mentions count=0]
[2025-Nov-04 00:14:55.127968] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=638051150954536704, return count=0]
[2025-Nov-04 00:15:00.480799] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=770274586619196288, usernames count=0]
[2025-Nov-04 00:15:00.480945] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=770274586619196288, total user_mentions count=0]
[2025-Nov-04 00:15:00.481054] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=770274586619196288, return count=0]
[2025-Nov-04 00:15:05.825750] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=680693738207081728, usernames count=0]
[2025-Nov-04 00:15:05.826015] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=680693738207081728, total user_mentions count=0]
[2025-Nov-04 00:15:05.826056] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=680693738207081728, return count=0]
[2025-Nov-04 00:15:11.198103] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=610389348288286208, usernames count=0]
[2025-Nov-04 00:15:11.198236] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=610389348288286208, total user_mentions count=0]
[2025-Nov-04 00:15:11.198269] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=610389348288286208, return count=0]
[2025-Nov-04 00:15:16.547081] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=113121879701505392, usernames count=0]
[2025-Nov-04 00:15:16.547212] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=113121879701505392, total user_mentions count=0]
[2025-Nov-04 00:15:16.547249] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=113121879701505392, return count=0]
[2025-Nov-04 00:15:21.900659] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=441333431046901504, usernames count=0]
[2025-Nov-04 00:15:21.900853] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=441333431046901504, total user_mentions count=0]
[2025-Nov-04 00:15:21.900928] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=441333431046901504, return count=0]
[2025-Nov-04 00:15:27.261035] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=157318643229571264, usernames count=0]
[2025-Nov-04 00:15:27.261412] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=157318643229571264, total user_mentions count=0]
[2025-Nov-04 00:15:27.261456] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=157318643229571264, return count=0]
[2025-Nov-04 00:15:32.606449] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=101016038333112528, usernames count=0]
[2025-Nov-04 00:15:32.606826] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=101016038333112528, total user_mentions count=0]
[2025-Nov-04 00:15:32.606932] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=101016038333112528, return count=0]
[2025-Nov-04 00:15:37.971476] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=962631066028979328, usernames count=0]
[2025-Nov-04 00:15:37.971621] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=962631066028979328, total user_mentions count=0]
[2025-Nov-04 00:15:37.971678] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=962631066028979328, return count=0]
[2025-Nov-04 00:15:43.342109] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=799777576434122752, usernames count=0]
[2025-Nov-04 00:15:43.342250] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=799777576434122752, total user_mentions count=0]
[2025-Nov-04 00:15:43.342286] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=799777576434122752, return count=0]
[2025-Nov-04 00:15:48.676917] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=620915768719223936, usernames count=0]
[2025-Nov-04 00:15:48.677046] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=620915768719223936, total user_mentions count=0]
[2025-Nov-04 00:15:48.677087] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=620915768719223936, return count=0]
[2025-Nov-04 00:15:54.032346] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=872246076244285568, usernames count=0]
[2025-Nov-04 00:15:54.032553] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=872246076244285568, total user_mentions count=0]
[2025-Nov-04 00:15:54.032617] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=872246076244285568, return count=0]
[2025-Nov-04 00:15:59.379889] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=782879009060539264, usernames count=0]
[2025-Nov-04 00:15:59.380017] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=782879009060539264, total user_mentions count=0]
[2025-Nov-04 00:15:59.380052] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=782879009060539264, return count=0]
[2025-Nov-04 00:16:04.734859] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=572002443357933824, usernames count=0]
[2025-Nov-04 00:16:04.735014] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=572002443357933824, total user_mentions count=0]
[2025-Nov-04 00:16:04.735147] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=572002443357933824, return count=0]
[2025-Nov-04 00:16:10.101199] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=389485131949163968, usernames count=0]
[2025-Nov-04 00:16:10.101337] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=389485131949163968, total user_mentions count=0]
[2025-Nov-04 00:16:10.101381] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=389485131949163968, return count=0]
[2025-Nov-04 00:16:15.466746] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1066074167276600832, usernames count=0]
[2025-Nov-04 00:16:15.467295] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1066074167276600832, total user_mentions count=0]
[2025-Nov-04 00:16:15.467376] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1066074167276600832, return count=0]
[2025-Nov-04 00:16:20.807362] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=122783209907425712, usernames count=0]
[2025-Nov-04 00:16:20.807531] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=122783209907425712, total user_mentions count=0]
[2025-Nov-04 00:16:20.807567] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=122783209907425712, return count=0]
[2025-Nov-04 00:16:26.158934] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=949148583056225152, usernames count=0]
[2025-Nov-04 00:16:26.159167] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=949148583056225152, total user_mentions count=0]
[2025-Nov-04 00:16:26.159238] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=949148583056225152, return count=0]
[2025-Nov-04 00:16:31.508372] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1137530633533407232, usernames count=0]
[2025-Nov-04 00:16:31.508501] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1137530633533407232, total user_mentions count=0]
[2025-Nov-04 00:16:31.508544] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1137530633533407232, return count=0]
[2025-Nov-04 00:16:36.859802] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=568442895591601088, usernames count=0]
[2025-Nov-04 00:16:36.859940] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=568442895591601088, total user_mentions count=0]
[2025-Nov-04 00:16:36.859982] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=568442895591601088, return count=0]
[2025-Nov-04 00:16:42.216639] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=263991442365362528, usernames count=0]
[2025-Nov-04 00:16:42.216864] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=263991442365362528, total user_mentions count=0]
[2025-Nov-04 00:16:42.216921] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=263991442365362528, return count=0]
[2025-Nov-04 00:16:47.563196] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1033147687610377216, usernames count=0]
[2025-Nov-04 00:16:47.563323] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1033147687610377216, total user_mentions count=0]
[2025-Nov-04 00:16:47.563357] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1033147687610377216, return count=0]
[2025-Nov-04 00:16:52.902682] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=797028733520251520, usernames count=0]
[2025-Nov-04 00:16:52.902874] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=797028733520251520, total user_mentions count=0]
[2025-Nov-04 00:16:52.902911] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=797028733520251520, return count=0]
[2025-Nov-04 00:16:58.253344] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=378994359184863744, usernames count=0]
[2025-Nov-04 00:16:58.253496] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=378994359184863744, total user_mentions count=0]
[2025-Nov-04 00:16:58.253546] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=378994359184863744, return count=0]
[2025-Nov-04 00:17:03.611047] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=463470944993693632, usernames count=0]
[2025-Nov-04 00:17:03.611219] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=463470944993693632, total user_mentions count=0]
[2025-Nov-04 00:17:03.611292] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=463470944993693632, return count=0]
[2025-Nov-04 00:17:08.975386] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=315700536853667584, usernames count=0]
[2025-Nov-04 00:17:08.975516] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=315700536853667584, total user_mentions count=0]
[2025-Nov-04 00:17:08.975565] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=315700536853667584, return count=0]
[2025-Nov-04 00:17:14.331428] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=643107000380255872, usernames count=0]
[2025-Nov-04 00:17:14.331609] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=643107000380255872, total user_mentions count=0]
[2025-Nov-04 00:17:14.331638] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=643107000380255872, return count=0]
[2025-Nov-04 00:17:19.686311] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=857061936686320640, usernames count=0]
[2025-Nov-04 00:17:19.686448] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=857061936686320640, total user_mentions count=0]
[2025-Nov-04 00:17:19.686481] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=857061936686320640, return count=0]
[2025-Nov-04 00:17:25.034576] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1070155993520864384, usernames count=0]
[2025-Nov-04 00:17:25.034739] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1070155993520864384, total user_mentions count=0]
[2025-Nov-04 00:17:25.034794] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1070155993520864384, return count=0]
[2025-Nov-04 00:17:30.412616] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=226514987298861120, usernames count=0]
[2025-Nov-04 00:17:30.412834] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=226514987298861120, total user_mentions count=0]
[2025-Nov-04 00:17:30.412904] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=226514987298861120, return count=0]
[2025-Nov-04 00:17:35.765564] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1119572025252432640, usernames count=0]
[2025-Nov-04 00:17:35.765689] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1119572025252432640, total user_mentions count=0]
[2025-Nov-04 00:17:35.765719] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1119572025252432640, return count=0]
[2025-Nov-04 00:17:41.102411] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=475219021316566208, usernames count=0]
[2025-Nov-04 00:17:41.102570] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=475219021316566208, total user_mentions count=0]
[2025-Nov-04 00:17:41.102634] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=475219021316566208, return count=0]
[2025-Nov-04 00:17:46.459929] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=818615397937310720, usernames count=0]
[2025-Nov-04 00:17:46.460084] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=818615397937310720, total user_mentions count=0]
[2025-Nov-04 00:17:46.460116] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=818615397937310720, return count=0]
[2025-Nov-04 00:17:51.818436] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1110777142414174080, usernames count=0]
[2025-Nov-04 00:17:51.818567] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1110777142414174080, total user_mentions count=0]
[2025-Nov-04 00:17:51.818604] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1110777142414174080, return count=0]
[2025-Nov-04 00:17:57.167283] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=106605106705581536, usernames count=0]
[2025-Nov-04 00:17:57.167461] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=106605106705581536, total user_mentions count=0]
[2025-Nov-04 00:17:57.167514] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=106605106705581536, return count=0]
[2025-Nov-04 00:18:02.525156] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=401329731263852800, usernames count=0]
[2025-Nov-04 00:18:02.525351] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=401329731263852800, total user_mentions count=0]
[2025-Nov-04 00:18:02.525419] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=401329731263852800, return count=0]
[2025-Nov-04 00:18:07.889683] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=198010177734724224, usernames count=0]
[2025-Nov-04 00:18:07.889839] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=198010177734724224, total user_mentions count=0]
[2025-Nov-04 00:18:07.889877] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=198010177734724224, return count=0]
[2025-Nov-04 00:18:13.261495] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=137501045762038304, usernames count=0]
[2025-Nov-04 00:18:13.261628] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=137501045762038304, total user_mentions count=0]
[2025-Nov-04 00:18:13.261674] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=137501045762038304, return count=0]
[2025-Nov-04 00:18:18.629729] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=127683111463476032, usernames count=0]
[2025-Nov-04 00:18:18.629995] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=127683111463476032, total user_mentions count=0]
[2025-Nov-04 00:18:18.630112] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=127683111463476032, return count=0]
[2025-Nov-04 00:18:23.977531] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=203232156420116800, usernames count=0]
[2025-Nov-04 00:18:23.977672] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=203232156420116800, total user_mentions count=0]
[2025-Nov-04 00:18:23.977706] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=203232156420116800, return count=0]
[2025-Nov-04 00:18:29.380095] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=1017584022844613504, usernames count=0]
[2025-Nov-04 00:18:29.380234] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=1017584022844613504, total user_mentions count=0]
[2025-Nov-04 00:18:29.380281] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=1017584022844613504, return count=0]
[2025-Nov-04 00:18:34.739228] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=69415664120653976, usernames count=0]
[2025-Nov-04 00:18:34.739479] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=69415664120653976, total user_mentions count=0]
[2025-Nov-04 00:18:34.739544] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=69415664120653976, return count=0]
[2025-Nov-04 00:18:40.089636] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=704173138749208704, usernames count=0]
[2025-Nov-04 00:18:40.089790] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=704173138749208704, total user_mentions count=0]
[2025-Nov-04 00:18:40.089825] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=704173138749208704, return count=0]
[2025-Nov-04 00:18:45.458018] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=353539159940398080, usernames count=0]
[2025-Nov-04 00:18:45.458184] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=353539159940398080, total user_mentions count=0]
[2025-Nov-04 00:18:45.458220] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=353539159940398080, return count=0]
[2025-Nov-04 00:18:50.809509] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=615562812450615936, usernames count=0]
[2025-Nov-04 00:18:50.809650] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=615562812450615936, total user_mentions count=0]
[2025-Nov-04 00:18:50.809693] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=615562812450615936, return count=0]
[2025-Nov-04 00:18:56.156578] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=745020805215524736, usernames count=0]
[2025-Nov-04 00:18:56.156881] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=745020805215524736, total user_mentions count=0]
[2025-Nov-04 00:18:56.156925] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=745020805215524736, return count=0]
[2025-Nov-04 00:19:01.531850] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=856353276609806976, usernames count=0]
[2025-Nov-04 00:19:01.532008] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=856353276609806976, total user_mentions count=0]
[2025-Nov-04 00:19:01.532223] <info>: (UserMentionHandler.h:242:ComposeUserMentions) ComposeUserMentions completed [req_id=856353276609806976, return count=0]
[2025-Nov-04 00:19:06.892578] <info>: (UserMentionHandler.h:44:ComposeUserMentions) Received ComposeUserMentions request [req_id=920727770139041792, usernames count=0]
[2025-Nov-04 00:19:06.892722] <info>: (UserMentionHandler.h:236:ComposeUserMentions) ComposeUserMentions MongoDB hit [req_id=920727770139041792, total user_mentions count=0]
